COUNTY_CODE|STATENAME|COUNTY|MA_REGION_CODE|MA_REGION|PDP_REGION_CODE|PDP_REGION
28550|Nebraska|Lincoln|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28560|Nebraska|Logan|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28570|Nebraska|Loup|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28580|Nebraska|McPherson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28590|Nebraska|Madison|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28600|Nebraska|Merrick|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28610|Nebraska|Morrill|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28620|Nebraska|Nance|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28630|Nebraska|Nemaha|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28640|Nebraska|Nuckolls|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28650|Nebraska|Otoe|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28660|Nebraska|Pawnee|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28670|Nebraska|Perkins|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28680|Nebraska|Phelps|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28690|Nebraska|Pierce|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28700|Nebraska|Platte|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28710|Nebraska|Polk|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28720|Nebraska|Red Willow|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28730|Nebraska|Richardson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28740|Nebraska|Rock|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28750|Nebraska|Saline|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28760|Nebraska|Sarpy|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28770|Nebraska|Saunders|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28780|Nebraska|Scotts Bluff|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28790|Nebraska|Seward|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28800|Nebraska|Sheridan|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28810|Nebraska|Sherman|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28820|Nebraska|Sioux|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28830|Nebraska|Stanton|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28840|Nebraska|Thayer|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28850|Nebraska|Thomas|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28860|Nebraska|Thurston|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28870|Nebraska|Valley|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28880|Nebraska|Washington|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28890|Nebraska|Wayne|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28900|Nebraska|Webster|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28910|Nebraska|Wheeler|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
28920|Nebraska|York|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
29000|Nevada|Churchill|22|Nevada|29|Nevada
29010|Nevada|Clark|22|Nevada|29|Nevada
29020|Nevada|Douglas|22|Nevada|29|Nevada
29030|Nevada|Elko|22|Nevada|29|Nevada
29040|Nevada|Esmeralda|22|Nevada|29|Nevada
29050|Nevada|Eureka|22|Nevada|29|Nevada
29060|Nevada|Humboldt|22|Nevada|29|Nevada
29070|Nevada|Lander|22|Nevada|29|Nevada
29080|Nevada|Lincoln|22|Nevada|29|Nevada
29090|Nevada|Lyon|22|Nevada|29|Nevada
29100|Nevada|Mineral|22|Nevada|29|Nevada
29110|Nevada|Nye|22|Nevada|29|Nevada
29120|Nevada|Carson City|22|Nevada|29|Nevada
29130|Nevada|Pershing|22|Nevada|29|Nevada
29140|Nevada|Storey|22|Nevada|29|Nevada
29150|Nevada|Washoe|22|Nevada|29|Nevada
29160|Nevada|White Pine|22|Nevada|29|Nevada
30000|New Hampshire|Belknap|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30010|New Hampshire|Carroll|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30020|New Hampshire|Cheshire|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30030|New Hampshire|Coos|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30040|New Hampshire|Grafton|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30050|New Hampshire|Hillsborough|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30060|New Hampshire|Merrimack|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30070|New Hampshire|Rockingham|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30080|New Hampshire|Strafford|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
30090|New Hampshire|Sullivan|01|Northern New England (New Hampshire and Maine)|01|Northern New England (New Hampshire and Maine)
31000|New Jersey|Atlantic|04|New Jersey|04|New Jersey
31100|New Jersey|Bergen|04|New Jersey|04|New Jersey
31150|New Jersey|Burlington|04|New Jersey|04|New Jersey
31160|New Jersey|Camden|04|New Jersey|04|New Jersey
31180|New Jersey|Cape May|04|New Jersey|04|New Jersey
31190|New Jersey|Cumberland|04|New Jersey|04|New Jersey
31200|New Jersey|Essex|04|New Jersey|04|New Jersey
31220|New Jersey|Gloucester|04|New Jersey|04|New Jersey
31230|New Jersey|Hudson|04|New Jersey|04|New Jersey
31250|New Jersey|Hunterdon|04|New Jersey|04|New Jersey
31260|New Jersey|Mercer|04|New Jersey|04|New Jersey
31270|New Jersey|Middlesex|04|New Jersey|04|New Jersey
31290|New Jersey|Monmouth|04|New Jersey|04|New Jersey
31300|New Jersey|Morris|04|New Jersey|04|New Jersey
31310|New Jersey|Ocean|04|New Jersey|04|New Jersey
31320|New Jersey|Passaic|04|New Jersey|04|New Jersey
31340|New Jersey|Salem|04|New Jersey|04|New Jersey
31350|New Jersey|Somerset|04|New Jersey|04|New Jersey
31360|New Jersey|Sussex|04|New Jersey|04|New Jersey
31370|New Jersey|Union|04|New Jersey|04|New Jersey
31390|New Jersey|Warren|04|New Jersey|04|New Jersey
32000|New Mexico|Bernalillo|20|Colorado and New Mexico|26|New Mexico
32010|New Mexico|Catron|20|Colorado and New Mexico|26|New Mexico
32020|New Mexico|Chaves|20|Colorado and New Mexico|26|New Mexico
32025|New Mexico|Cibola|20|Colorado and New Mexico|26|New Mexico
32030|New Mexico|Colfax|20|Colorado and New Mexico|26|New Mexico
32040|New Mexico|Curry|20|Colorado and New Mexico|26|New Mexico
32050|New Mexico|DeBaca|20|Colorado and New Mexico|26|New Mexico
32060|New Mexico|Dona Ana|20|Colorado and New Mexico|26|New Mexico
32070|New Mexico|Eddy|20|Colorado and New Mexico|26|New Mexico
32080|New Mexico|Grant|20|Colorado and New Mexico|26|New Mexico
32090|New Mexico|Guadalupe|20|Colorado and New Mexico|26|New Mexico
32100|New Mexico|Harding|20|Colorado and New Mexico|26|New Mexico
32110|New Mexico|Hidalgo|20|Colorado and New Mexico|26|New Mexico
32120|New Mexico|Lea|20|Colorado and New Mexico|26|New Mexico
32130|New Mexico|Lincoln|20|Colorado and New Mexico|26|New Mexico
32131|New Mexico|Los Alamos|20|Colorado and New Mexico|26|New Mexico
32140|New Mexico|Luna|20|Colorado and New Mexico|26|New Mexico
32150|New Mexico|McKinley|20|Colorado and New Mexico|26|New Mexico
32160|New Mexico|Mora|20|Colorado and New Mexico|26|New Mexico
32170|New Mexico|Otero|20|Colorado and New Mexico|26|New Mexico
32180|New Mexico|Quay|20|Colorado and New Mexico|26|New Mexico
32190|New Mexico|Rio Arriba|20|Colorado and New Mexico|26|New Mexico
32200|New Mexico|Roosevelt|20|Colorado and New Mexico|26|New Mexico
32210|New Mexico|Sandoval|20|Colorado and New Mexico|26|New Mexico
32220|New Mexico|San Juan|20|Colorado and New Mexico|26|New Mexico
32230|New Mexico|San Miguel|20|Colorado and New Mexico|26|New Mexico
32240|New Mexico|Santa Fe|20|Colorado and New Mexico|26|New Mexico
32250|New Mexico|Sierra|20|Colorado and New Mexico|26|New Mexico
32260|New Mexico|Socorro|20|Colorado and New Mexico|26|New Mexico
32270|New Mexico|Taos|20|Colorado and New Mexico|26|New Mexico
32280|New Mexico|Torrance|20|Colorado and New Mexico|26|New Mexico
32290|New Mexico|Union|20|Colorado and New Mexico|26|New Mexico
32300|New Mexico|Valencia|20|Colorado and New Mexico|26|New Mexico
33000|New York|Albany|03|New York|03|New York
33010|New York|Allegany|03|New York|03|New York
33020|New York|Bronx|03|New York|03|New York
33030|New York|Broome|03|New York|03|New York
33040|New York|Cattaraugus|03|New York|03|New York
33050|New York|Cayuga|03|New York|03|New York
33060|New York|Chautauqua|03|New York|03|New York
33070|New York|Chemung|03|New York|03|New York
33080|New York|Chenango|03|New York|03|New York
33090|New York|Clinton|03|New York|03|New York
33200|New York|Columbia|03|New York|03|New York
33210|New York|Cortland|03|New York|03|New York
33220|New York|Delaware|03|New York|03|New York
33230|New York|Dutchess|03|New York|03|New York
33240|New York|Erie|03|New York|03|New York
33260|New York|Essex|03|New York|03|New York
33270|New York|Franklin|03|New York|03|New York
33280|New York|Fulton|03|New York|03|New York
33290|New York|Genesee|03|New York|03|New York
33300|New York|Greene|03|New York|03|New York
33310|New York|Hamilton|03|New York|03|New York
33320|New York|Herkimer|03|New York|03|New York
33330|New York|Jefferson|03|New York|03|New York
33331|New York|Kings|03|New York|03|New York
33340|New York|Lewis|03|New York|03|New York
33350|New York|Livingston|03|New York|03|New York
33360|New York|Madison|03|New York|03|New York
33370|New York|Monroe|03|New York|03|New York
33380|New York|Montgomery|03|New York|03|New York
33400|New York|Nassau|03|New York|03|New York
33420|New York|New York|03|New York|03|New York
33500|New York|Niagara|03|New York|03|New York
33510|New York|Oneida|03|New York|03|New York
33520|New York|Onondaga|03|New York|03|New York
33530|New York|Ontario|03|New York|03|New York
33540|New York|Orange|03|New York|03|New York
33550|New York|Orleans|03|New York|03|New York
33560|New York|Oswego|03|New York|03|New York
33570|New York|Otsego|03|New York|03|New York
33580|New York|Putnam|03|New York|03|New York
33590|New York|Queens|03|New York|03|New York
33600|New York|Rensselaer|03|New York|03|New York
33610|New York|Richmond|03|New York|03|New York
33620|New York|Rockland|03|New York|03|New York
33630|New York|St. Lawrence|03|New York|03|New York
33640|New York|Saratoga|03|New York|03|New York
33650|New York|Schenectady|03|New York|03|New York
33660|New York|Schoharie|03|New York|03|New York
33670|New York|Schuyler|03|New York|03|New York
33680|New York|Seneca|03|New York|03|New York
33690|New York|Steuben|03|New York|03|New York
33700|New York|Suffolk|03|New York|03|New York
33710|New York|Sullivan|03|New York|03|New York
33720|New York|Tioga|03|New York|03|New York
33730|New York|Tompkins|03|New York|03|New York
33740|New York|Ulster|03|New York|03|New York
33750|New York|Warren|03|New York|03|New York
33760|New York|Washington|03|New York|03|New York
33770|New York|Wayne|03|New York|03|New York
33800|New York|Westchester|03|New York|03|New York
33900|New York|Wyoming|03|New York|03|New York
33910|New York|Yates|03|New York|03|New York
34000|North Carolina|Alamance|07|North Carolina and Virginia|08|North Carolina
34010|North Carolina|Alexander|07|North Carolina and Virginia|08|North Carolina
34020|North Carolina|Alleghany|07|North Carolina and Virginia|08|North Carolina
34030|North Carolina|Anson|07|North Carolina and Virginia|08|North Carolina
34040|North Carolina|Ashe|07|North Carolina and Virginia|08|North Carolina
34050|North Carolina|Avery|07|North Carolina and Virginia|08|North Carolina
34060|North Carolina|Beaufort|07|North Carolina and Virginia|08|North Carolina
34070|North Carolina|Bertie|07|North Carolina and Virginia|08|North Carolina
34080|North Carolina|Bladen|07|North Carolina and Virginia|08|North Carolina
34090|North Carolina|Brunswick|07|North Carolina and Virginia|08|North Carolina
34100|North Carolina|Buncombe|07|North Carolina and Virginia|08|North Carolina
34110|North Carolina|Burke|07|North Carolina and Virginia|08|North Carolina
34120|North Carolina|Cabarrus|07|North Carolina and Virginia|08|North Carolina
34130|North Carolina|Caldwell|07|North Carolina and Virginia|08|North Carolina
34140|North Carolina|Camden|07|North Carolina and Virginia|08|North Carolina
34150|North Carolina|Carteret|07|North Carolina and Virginia|08|North Carolina
34160|North Carolina|Caswell|07|North Carolina and Virginia|08|North Carolina
34170|North Carolina|Catawba|07|North Carolina and Virginia|08|North Carolina
34180|North Carolina|Chatham|07|North Carolina and Virginia|08|North Carolina
34190|North Carolina|Cherokee|07|North Carolina and Virginia|08|North Carolina
34200|North Carolina|Chowan|07|North Carolina and Virginia|08|North Carolina
34210|North Carolina|Clay|07|North Carolina and Virginia|08|North Carolina
34220|North Carolina|Cleveland|07|North Carolina and Virginia|08|North Carolina
34230|North Carolina|Columbus|07|North Carolina and Virginia|08|North Carolina
34240|North Carolina|Craven|07|North Carolina and Virginia|08|North Carolina
34250|North Carolina|Cumberland|07|North Carolina and Virginia|08|North Carolina
34251|North Carolina|Currituck|07|North Carolina and Virginia|08|North Carolina
34270|North Carolina|Dare|07|North Carolina and Virginia|08|North Carolina
34280|North Carolina|Davidson|07|North Carolina and Virginia|08|North Carolina
34290|North Carolina|Davie|07|North Carolina and Virginia|08|North Carolina
34300|North Carolina|Duplin|07|North Carolina and Virginia|08|North Carolina
34310|North Carolina|Durham|07|North Carolina and Virginia|08|North Carolina
34320|North Carolina|Edgecombe|07|North Carolina and Virginia|08|North Carolina
34330|North Carolina|Forsyth|07|North Carolina and Virginia|08|North Carolina
34340|North Carolina|Franklin|07|North Carolina and Virginia|08|North Carolina
34350|North Carolina|Gaston|07|North Carolina and Virginia|08|North Carolina
34360|North Carolina|Gates|07|North Carolina and Virginia|08|North Carolina
34370|North Carolina|Graham|07|North Carolina and Virginia|08|North Carolina
34380|North Carolina|Granville|07|North Carolina and Virginia|08|North Carolina
34390|North Carolina|Greene|07|North Carolina and Virginia|08|North Carolina
34400|North Carolina|Guilford|07|North Carolina and Virginia|08|North Carolina
34410|North Carolina|Halifax|07|North Carolina and Virginia|08|North Carolina
34420|North Carolina|Harnett|07|North Carolina and Virginia|08|North Carolina
34430|North Carolina|Haywood|07|North Carolina and Virginia|08|North Carolina
34440|North Carolina|Henderson|07|North Carolina and Virginia|08|North Carolina
34450|North Carolina|Hertford|07|North Carolina and Virginia|08|North Carolina
34460|North Carolina|Hoke|07|North Carolina and Virginia|08|North Carolina
34470|North Carolina|Hyde|07|North Carolina and Virginia|08|North Carolina
34480|North Carolina|Iredell|07|North Carolina and Virginia|08|North Carolina
34490|North Carolina|Jackson|07|North Carolina and Virginia|08|North Carolina
34500|North Carolina|Johnston|07|North Carolina and Virginia|08|North Carolina
34510|North Carolina|Jones|07|North Carolina and Virginia|08|North Carolina
34520|North Carolina|Lee|07|North Carolina and Virginia|08|North Carolina
34530|North Carolina|Lenoir|07|North Carolina and Virginia|08|North Carolina
34540|North Carolina|Lincoln|07|North Carolina and Virginia|08|North Carolina
34550|North Carolina|McDowell|07|North Carolina and Virginia|08|North Carolina
34560|North Carolina|Macon|07|North Carolina and Virginia|08|North Carolina
34570|North Carolina|Madison|07|North Carolina and Virginia|08|North Carolina
34580|North Carolina|Martin|07|North Carolina and Virginia|08|North Carolina
34590|North Carolina|Mecklenburg|07|North Carolina and Virginia|08|North Carolina
34600|North Carolina|Mitchell|07|North Carolina and Virginia|08|North Carolina
34610|North Carolina|Montgomery|07|North Carolina and Virginia|08|North Carolina
34620|North Carolina|Moore|07|North Carolina and Virginia|08|North Carolina
34630|North Carolina|Nash|07|North Carolina and Virginia|08|North Carolina
34640|North Carolina|New Hanover|07|North Carolina and Virginia|08|North Carolina
34650|North Carolina|Northampton|07|North Carolina and Virginia|08|North Carolina
34660|North Carolina|Onslow|07|North Carolina and Virginia|08|North Carolina
34670|North Carolina|Orange|07|North Carolina and Virginia|08|North Carolina
34680|North Carolina|Pamlico|07|North Carolina and Virginia|08|North Carolina
34690|North Carolina|Pasquotank|07|North Carolina and Virginia|08|North Carolina
34700|North Carolina|Pender|07|North Carolina and Virginia|08|North Carolina
34710|North Carolina|Perquimans|07|North Carolina and Virginia|08|North Carolina
34720|North Carolina|Person|07|North Carolina and Virginia|08|North Carolina
34730|North Carolina|Pitt|07|North Carolina and Virginia|08|North Carolina
34740|North Carolina|Polk|07|North Carolina and Virginia|08|North Carolina
34750|North Carolina|Randolph|07|North Carolina and Virginia|08|North Carolina
34760|North Carolina|Richmond|07|North Carolina and Virginia|08|North Carolina
34770|North Carolina|Robeson|07|North Carolina and Virginia|08|North Carolina
34780|North Carolina|Rockingham|07|North Carolina and Virginia|08|North Carolina
34790|North Carolina|Rowan|07|North Carolina and Virginia|08|North Carolina
34800|North Carolina|Rutherford|07|North Carolina and Virginia|08|North Carolina
34810|North Carolina|Sampson|07|North Carolina and Virginia|08|North Carolina
34820|North Carolina|Scotland|07|North Carolina and Virginia|08|North Carolina
34830|North Carolina|Stanly|07|North Carolina and Virginia|08|North Carolina
34840|North Carolina|Stokes|07|North Carolina and Virginia|08|North Carolina
34850|North Carolina|Surry|07|North Carolina and Virginia|08|North Carolina
34860|North Carolina|Swain|07|North Carolina and Virginia|08|North Carolina
34870|North Carolina|Transylvania|07|North Carolina and Virginia|08|North Carolina
34880|North Carolina|Tyrrell|07|North Carolina and Virginia|08|North Carolina
34890|North Carolina|Union|07|North Carolina and Virginia|08|North Carolina
34900|North Carolina|Vance|07|North Carolina and Virginia|08|North Carolina
34910|North Carolina|Wake|07|North Carolina and Virginia|08|North Carolina
34920|North Carolina|Warren|07|North Carolina and Virginia|08|North Carolina
34930|North Carolina|Washington|07|North Carolina and Virginia|08|North Carolina
34940|North Carolina|Watauga|07|North Carolina and Virginia|08|North Carolina
34950|North Carolina|Wayne|07|North Carolina and Virginia|08|North Carolina
34960|North Carolina|Wilkes|07|North Carolina and Virginia|08|North Carolina
34970|North Carolina|Wilson|07|North Carolina and Virginia|08|North Carolina
34980|North Carolina|Yadkin|07|North Carolina and Virginia|08|North Carolina
34981|North Carolina|Yancey|07|North Carolina and Virginia|08|North Carolina
35000|North Dakota|Adams|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35010|North Dakota|Barnes|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35020|North Dakota|Benson|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35030|North Dakota|Billings|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35040|North Dakota|Bottineau|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35050|North Dakota|Bowman|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35060|North Dakota|Burke|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35070|North Dakota|Burleigh|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35080|North Dakota|Cass|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35090|North Dakota|Cavalier|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
35100|North Dakota|Dickey|19|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)|25|Upper Midwest and Northern Plains (Iowa, Minnesota, Montana, Nebraska, North Dakota, South Dakota and Wyoming)
