CONTRACT_ID|PLAN_ID|SEGMENT_ID|RXCUI|COPAY
H4527|037|000|2380256|35
H4527|037|000|2380260|35
H4527|039|000|106892|25
H4527|039|000|242120|25
H4527|039|000|285018|25
H4527|039|000|311026|25
H4527|039|000|311036|25
H4527|039|000|351859|25
H4527|039|000|616238|25
H4527|039|000|731281|25
H4527|039|000|752388|25
H4527|039|000|847189|25
H4527|039|000|847199|25
H4527|039|000|847213|25
H4527|039|000|847232|25
H4527|039|000|847241|25
H4527|039|000|847252|25
H4527|039|000|847254|25
H4527|039|000|865098|25
H4527|039|000|1604544|25
H4527|039|000|1652242|25
H4527|039|000|1652639|25
H4527|039|000|1652640|25
H4527|039|000|1652646|25
H4527|039|000|1670016|25
H4527|039|000|1670023|25
H4527|039|000|1731317|25
H4527|039|000|1859000|25
H4527|039|000|1926331|25
H4527|039|000|1926332|25
H4527|039|000|2002420|25
H4527|039|000|2107522|25
H4527|039|000|2380236|25
H4527|039|000|2380256|25
H4527|039|000|2380260|25
H4527|040|000|106892|25
H4527|040|000|242120|25
H4527|040|000|285018|25
H4527|040|000|311026|25
H4527|040|000|311036|25
H4527|040|000|351859|25
H4527|040|000|616238|25
H4527|040|000|731281|25
H4527|040|000|752388|25
H4527|040|000|847189|25
H4527|040|000|847199|25
H4527|040|000|847213|25
H4527|040|000|847232|25
H4527|040|000|847241|25
H4527|040|000|847252|25
H4527|040|000|847254|25
H4527|040|000|865098|25
H4527|040|000|1604544|25
H4527|040|000|1652242|25
H4527|040|000|1652639|25
H4527|040|000|1652640|25
H4527|040|000|1652646|25
H4527|040|000|1670016|25
H4527|040|000|1670023|25
H4527|040|000|1731317|25
H4527|040|000|1859000|25
H4527|040|000|1926331|25
H4527|040|000|1926332|25
H4527|040|000|2002420|25
H4527|040|000|2107522|25
H4527|040|000|2380236|25
H4527|040|000|2380256|25
H4527|040|000|2380260|25
H4527|041|000|106892|25
H4527|041|000|242120|25
H4527|041|000|285018|25
H4527|041|000|311026|25
H4527|041|000|311036|25
H4527|041|000|351859|25
H4527|041|000|616238|25
H4527|041|000|731281|25
H4527|041|000|752388|25
H4527|041|000|847189|25
H4527|041|000|847199|25
H4527|041|000|847213|25
H4527|041|000|847232|25
H4527|041|000|847241|25
H4527|041|000|847252|25
H4527|041|000|847254|25
H4527|041|000|865098|25
H4527|041|000|1604544|25
H4527|041|000|1652242|25
H4527|041|000|1652639|25
H4527|041|000|1652640|25
H4527|041|000|1652646|25
H4527|041|000|1670016|25
H4527|041|000|1670023|25
H4527|041|000|1731317|25
H4527|041|000|1859000|25
H4527|041|000|1926331|25
H4527|041|000|1926332|25
H4527|041|000|2002420|25
H4527|041|000|2107522|25
H4527|041|000|2380236|25
H4527|041|000|2380256|25
H4527|041|000|2380260|25
H4527|042|000|106892|25
H4527|042|000|242120|25
H4527|042|000|285018|25
H4527|042|000|311026|25
H4527|042|000|311036|25
H4527|042|000|351859|25
H4527|042|000|616238|25
H4527|042|000|731281|25
H4527|042|000|752388|25
H4527|042|000|847189|25
H4527|042|000|847199|25
H4527|042|000|847213|25
H4527|042|000|847232|25
H4527|042|000|847241|25
H4527|042|000|847252|25
H4527|042|000|847254|25
H4527|042|000|865098|25
H4527|042|000|1604544|25
H4527|042|000|1652242|25
H4527|042|000|1652639|25
H4527|042|000|1652640|25
H4527|042|000|1652646|25
H4527|042|000|1670016|25
H4527|042|000|1670023|25
H4527|042|000|1731317|25
H4527|042|000|1859000|25
H4527|042|000|1926331|25
H4527|042|000|1926332|25
H4527|042|000|2002420|25
H4527|042|000|2107522|25
H4527|042|000|2380236|25
H4527|042|000|2380256|25
H4527|042|000|2380260|25
H4527|045|000|106892|35
H4527|045|000|242120|35
H4527|045|000|285018|35
H4527|045|000|311026|35
H4527|045|000|311036|35
H4527|045|000|351859|35
H4527|045|000|616238|35
H4527|045|000|731281|35
H4527|045|000|752388|35
H4527|045|000|847189|35
H4527|045|000|847199|35
H4527|045|000|847213|35
H4527|045|000|847232|35
H4527|045|000|847241|35
H4527|045|000|847252|35
H4527|045|000|847254|35
H4527|045|000|865098|35
H4527|045|000|1604544|35
H4527|045|000|1652242|35
H4527|045|000|1652639|35
H4527|045|000|1652640|35
H4527|045|000|1652646|35
H4527|045|000|1670016|35
H4527|045|000|1670023|35
H4527|045|000|1731317|35
H4527|045|000|1859000|35
H4527|045|000|1926331|35
H4527|045|000|1926332|35
H4527|045|000|2002420|35
H4527|045|000|2107522|35
H4527|045|000|2380236|35
H4527|045|000|2380256|35
H4527|045|000|2380260|35
H4544|001|000|106892|35
H4544|001|000|242120|35
H4544|001|000|285018|35
H4544|001|000|311026|35
H4544|001|000|311036|35
H4544|001|000|351859|35
H4544|001|000|616238|35
H4544|001|000|731281|35
H4544|001|000|752388|35
H4544|001|000|847189|35
H4544|001|000|847199|35
H4544|001|000|847213|35
H4544|001|000|847232|35
H4544|001|000|847241|35
H4544|001|000|847252|35
H4544|001|000|847254|35
H4544|001|000|865098|35
H4544|001|000|1604544|35
H4544|001|000|1652242|35
H4544|001|000|1652639|35
H4544|001|000|1652640|35
H4544|001|000|1652646|35
H4544|001|000|1670016|35
H4544|001|000|1670023|35
H4544|001|000|1731317|35
H4544|001|000|1859000|35
H4544|001|000|1926331|35
H4544|001|000|1926332|35
H4544|001|000|2002420|35
H4544|001|000|2107522|35
H4544|001|000|2380236|35
H4544|001|000|2380256|35
H4544|001|000|2380260|35
H4590|010|000|106892|35
H4590|010|000|242120|35
H4590|010|000|285018|35
H4590|010|000|311026|35
H4590|010|000|311036|35
H4590|010|000|351859|35
H4590|010|000|616238|35
H4590|010|000|731281|35
H4590|010|000|752388|35
H4590|010|000|847189|35
H4590|010|000|847199|35
H4590|010|000|847213|35
H4590|010|000|847232|35
H4590|010|000|847241|35
H4590|010|000|847252|35
H4590|010|000|847254|35
H4590|010|000|865098|35
H4590|010|000|1604544|35
H4590|010|000|1652242|35
H4590|010|000|1652639|35
H4590|010|000|1652640|35
H4590|010|000|1652646|35
H4590|010|000|1670016|35
H4590|010|000|1670023|35
H4590|010|000|1731317|35
H4590|010|000|1859000|35
H4590|010|000|1926331|35
H4590|010|000|1926332|35
H4590|010|000|2002420|35
H4590|010|000|2107522|35
H4590|010|000|2380236|35
H4590|010|000|2380256|35
H4590|010|000|2380260|35
H4590|012|000|106892|35
H4590|012|000|242120|35
H4590|012|000|285018|35
H4590|012|000|311026|35
H4590|012|000|311036|35
H4590|012|000|351859|35
H4590|012|000|616238|35
H4590|012|000|731281|35
H4590|012|000|752388|35
H4590|012|000|847189|35
H4590|012|000|847199|35
H4590|012|000|847213|35
H4590|012|000|847232|35
H4590|012|000|847241|35
H4590|012|000|847252|35
H4590|012|000|847254|35
H4590|012|000|865098|35
H4590|012|000|1604544|35
H4590|012|000|1652242|35
H4590|012|000|1652639|35
H4590|012|000|1652640|35
H4590|012|000|1652646|35
H4590|012|000|1670016|35
H4590|012|000|1670023|35
H4590|012|000|1731317|35
H4590|012|000|1859000|35
H4590|012|000|1926331|35
H4590|012|000|1926332|35
H4590|012|000|2002420|35
H4590|012|000|2107522|35
H4590|012|000|2380236|35
H4590|012|000|2380256|35
H4590|012|000|2380260|35
H4590|025|000|106892|35
H4590|025|000|242120|35
H4590|025|000|285018|35
H4590|025|000|311026|35
H4590|025|000|311036|35
H4590|025|000|351859|35
H4590|025|000|616238|35
H4590|025|000|731281|35
H4590|025|000|752388|35
H4590|025|000|847189|35
H4590|025|000|847199|35
H4590|025|000|847213|35
H4590|025|000|847232|35
H4590|025|000|847241|35
H4590|025|000|847252|35
H4590|025|000|847254|35
H4590|025|000|865098|35
H4590|025|000|1604544|35
H4590|025|000|1652242|35
H4590|025|000|1652639|35
H4590|025|000|1652640|35
H4590|025|000|1652646|35
H4590|025|000|1670016|35
H4590|025|000|1670023|35
H4590|025|000|1731317|35
H4590|025|000|1859000|35
H4590|025|000|1926331|35
H4590|025|000|1926332|35
H4590|025|000|2002420|35
H4590|025|000|2107522|35
H4590|025|000|2380236|35
H4590|025|000|2380256|35
H4590|025|000|2380260|35
H4590|037|000|106892|25
H4590|037|000|242120|25
H4590|037|000|285018|25
H4590|037|000|311026|25
H4590|037|000|311036|25
H4590|037|000|351859|25
H4590|037|000|616238|25
H4590|037|000|731281|25
H4590|037|000|752388|25
H4590|037|000|847189|25
H4590|037|000|847199|25
H4590|037|000|847213|25
H4590|037|000|847232|25
H4590|037|000|847241|25
H4590|037|000|847252|25
H4590|037|000|847254|25
H4590|037|000|865098|25
H4590|037|000|1604544|25
H4590|037|000|1652242|25
H4590|037|000|1652639|25
H4590|037|000|1652640|25
H4590|037|000|1652646|25
H4590|037|000|1670016|25
H4590|037|000|1670023|25
H4590|037|000|1731317|25
H4590|037|000|1859000|25
H4590|037|000|1926331|25
H4590|037|000|1926332|25
H4590|037|000|2002420|25
H4590|037|000|2107522|25
H4590|037|000|2380236|25
H4590|037|000|2380256|25
H4590|037|000|2380260|25
H4590|041|000|106892|35
H4590|041|000|242120|35
H4590|041|000|285018|35
H4590|041|000|311026|35
H4590|041|000|311036|35
H4590|041|000|351859|35
H4590|041|000|616238|35
H4590|041|000|731281|35
H4590|041|000|752388|35
H4590|041|000|847189|35
H4590|041|000|847199|35
H4590|041|000|847213|35
H4590|041|000|847232|35
H4590|041|000|847241|35
H4590|041|000|847252|35
H4590|041|000|847254|35
H4590|041|000|865098|35
H4590|041|000|1604544|35
H4590|041|000|1652242|35
H4590|041|000|1652639|35
H4590|041|000|1652640|35
H4590|041|000|1652646|35
H4590|041|000|1670016|35
H4590|041|000|1670023|35
H4590|041|000|1731317|35
H4590|041|000|1859000|35
H4590|041|000|1926331|35
H4590|041|000|1926332|35
H4590|041|000|2002420|35
H4590|041|000|2107522|35
H4590|041|000|2380236|35
H4590|041|000|2380256|35
H4590|041|000|2380260|35
H4590|042|000|106892|35
H4590|042|000|242120|35
H4590|042|000|285018|35
H4590|042|000|311026|35
H4590|042|000|311036|35
H4590|042|000|351859|35
H4590|042|000|616238|35
H4590|042|000|731281|35
H4590|042|000|752388|35
H4590|042|000|847189|35
H4590|042|000|847199|35
H4590|042|000|847213|35
H4590|042|000|847232|35
H4590|042|000|847241|35
H4590|042|000|847252|35
H4590|042|000|847254|35
H4590|042|000|865098|35
H4590|042|000|1604544|35
H4590|042|000|1652242|35
H4590|042|000|1652639|35
H4590|042|000|1652640|35
H4590|042|000|1652646|35
H4590|042|000|1670016|35
H4590|042|000|1670023|35
H4590|042|000|1731317|35
H4590|042|000|1859000|35
H4590|042|000|1926331|35
H4590|042|000|1926332|35
H4590|042|000|2002420|35
H4590|042|000|2107522|35
H4590|042|000|2380236|35
H4590|042|000|2380256|35
H4590|042|000|2380260|35
H4590|043|000|106892|35
H4590|043|000|242120|35
H4590|043|000|285018|35
H4590|043|000|311026|35
H4590|043|000|311036|35
H4590|043|000|351859|35
H4590|043|000|616238|35
H4590|043|000|731281|35
H4590|043|000|752388|35
H4590|043|000|847189|35
H4590|043|000|847199|35
H4590|043|000|847213|35
H4590|043|000|847232|35
H4590|043|000|847241|35
H4590|043|000|847252|35
H4590|043|000|847254|35
H4590|043|000|865098|35
H4590|043|000|1604544|35
H4590|043|000|1652242|35
H4590|043|000|1652639|35
H4590|043|000|1652640|35
H4590|043|000|1652646|35
H4590|043|000|1670016|35
H4590|043|000|1670023|35
H4590|043|000|1731317|35
H4590|043|000|1859000|35
H4590|043|000|1926331|35
H4590|043|000|1926332|35
H4590|043|000|2002420|35
H4590|043|000|2107522|35
H4590|043|000|2380236|35
H4590|043|000|2380256|35
H4590|043|000|2380260|35
H4590|044|000|106892|25
H4590|044|000|242120|25
H4590|044|000|285018|25
H4590|044|000|311026|25
H4590|044|000|311036|25
H4590|044|000|351859|25
H4590|044|000|616238|25
H4590|044|000|731281|25
H4590|044|000|752388|25
H4590|044|000|847189|25
H4590|044|000|847199|25
H4590|044|000|847213|25
H4590|044|000|847232|25
H4590|044|000|847241|25
H4590|044|000|847252|25
H4590|044|000|847254|25
H4590|044|000|865098|25
H4590|044|000|1604544|25
H4590|044|000|1652242|25
H4590|044|000|1652639|25
H4590|044|000|1652640|25
H4590|044|000|1652646|25
H4590|044|000|1670016|25
H4590|044|000|1670023|25
H4590|044|000|1731317|25
H4590|044|000|1859000|25
H4590|044|000|1926331|25
H4590|044|000|1926332|25
H4590|044|000|2002420|25
H4590|044|000|2107522|25
H4590|044|000|2380236|25
H4590|044|000|2380256|25
H4590|044|000|2380260|25
H4590|045|000|106892|35
H4590|045|000|242120|35
H4590|045|000|285018|35
H4590|045|000|311026|35
H4590|045|000|311036|35
H4590|045|000|351859|35
H4590|045|000|616238|35
H4590|045|000|731281|35
H4590|045|000|752388|35
H4590|045|000|847189|35
H4590|045|000|847199|35
H4590|045|000|847213|35
H4590|045|000|847232|35
H4590|045|000|847241|35
H4590|045|000|847252|35
H4590|045|000|847254|35
H4590|045|000|865098|35
H4590|045|000|1604544|35
H4590|045|000|1652242|35
H4590|045|000|1652639|35
H4590|045|000|1652640|35
H4590|045|000|1652646|35
H4590|045|000|1670016|35
H4590|045|000|1670023|35
H4590|045|000|1731317|35
H4590|045|000|1859000|35
H4590|045|000|1926331|35
H4590|045|000|1926332|35
H4590|045|000|2002420|35
H4590|045|000|2107522|35
H4590|045|000|2380236|35
H4590|045|000|2380256|35
H4590|045|000|2380260|35
H4604|003|000|106892|35
H4604|003|000|242120|35
H4604|003|000|285018|35
H4604|003|000|311026|35
H4604|003|000|311036|35
H4604|003|000|351859|35
H4604|003|000|616238|35
H4604|003|000|731281|35
H4604|003|000|752388|35
H4604|003|000|847189|35
H4604|003|000|847199|35
H4604|003|000|847213|35
H4604|003|000|847232|35
H4604|003|000|847241|35
H4604|003|000|847252|35
H4604|003|000|847254|35
H4604|003|000|865098|35
H4604|003|000|1604544|35
H4604|003|000|1652242|35
H4604|003|000|1652639|35
H4604|003|000|1652640|35
H4604|003|000|1652646|35
H4604|003|000|1670016|35
H4604|003|000|1670023|35
H4604|003|000|1731317|35
H4604|003|000|1859000|35
H4604|003|000|1926331|35
H4604|003|000|1926332|35
H4604|003|000|2002420|35
H4604|003|000|2107522|35
H4604|003|000|2380236|35
H4604|003|000|2380256|35
H4604|003|000|2380260|35
H4604|011|000|106892|35
H4604|011|000|242120|35
H4604|011|000|285018|35
H4604|011|000|311026|35
H4604|011|000|311036|35
H4604|011|000|351859|35
H4604|011|000|616238|35
H4604|011|000|731281|35
H4604|011|000|752388|35
H4604|011|000|847189|35
H4604|011|000|847199|35
H4604|011|000|847213|35
H4604|011|000|847232|35
H4604|011|000|847241|35
H4604|011|000|847252|35
H4604|011|000|847254|35
H4604|011|000|865098|35
H4604|011|000|1604544|35
H4604|011|000|1652242|35
H4604|011|000|1652639|35
H4604|011|000|1652640|35
H4604|011|000|1652646|35
H4604|011|000|1670016|35
H4604|011|000|1670023|35
H4604|011|000|1731317|35
H4604|011|000|1859000|35
H4604|011|000|1926331|35
H4604|011|000|1926332|35
H4604|011|000|2002420|35
H4604|011|000|2107522|35
H4604|011|000|2380236|35
H4604|011|000|2380256|35
H4604|011|000|2380260|35
H4604|012|000|106892|35
H4604|012|000|242120|35
H4604|012|000|285018|35
H4604|012|000|311026|35
H4604|012|000|311036|35
H4604|012|000|351859|35
H4604|012|000|616238|35
H4604|012|000|731281|35
H4604|012|000|752388|35
H4604|012|000|847189|35
H4604|012|000|847199|35
H4604|012|000|847213|35
H4604|012|000|847232|35
H4604|012|000|847241|35
H4604|012|000|847252|35
H4604|012|000|847254|35
H4604|012|000|865098|35
H4604|012|000|1604544|35
H4604|012|000|1652242|35
H4604|012|000|1652639|35
H4604|012|000|1652640|35
H4604|012|000|1652646|35
H4604|012|000|1670016|35
H4604|012|000|1670023|35
H4604|012|000|1731317|35
H4604|012|000|1859000|35
H4604|012|000|1926331|35
H4604|012|000|1926332|35
H4604|012|000|2002420|35
H4604|012|000|2107522|35
H4604|012|000|2380236|35
H4604|012|000|2380256|35
H4604|012|000|2380260|35
H4604|013|000|106892|35
H4604|013|000|242120|35
H4604|013|000|285018|35
H4604|013|000|311026|35
H4604|013|000|311036|35
H4604|013|000|351859|35
H4604|013|000|616238|35
H4604|013|000|731281|35
H4604|013|000|752388|35
H4604|013|000|847189|35
H4604|013|000|847199|35
H4604|013|000|847213|35
H4604|013|000|847232|35
H4604|013|000|847241|35
H4604|013|000|847252|35
H4604|013|000|847254|35
H4604|013|000|865098|35
H4604|013|000|1604544|35
H4604|013|000|1652242|35
H4604|013|000|1652639|35
H4604|013|000|1652640|35
H4604|013|000|1652646|35
H4604|013|000|1670016|35
H4604|013|000|1670023|35
H4604|013|000|1731317|35
H4604|013|000|1859000|35
H4604|013|000|1926331|35
H4604|013|000|1926332|35
H4604|013|000|2002420|35
H4604|013|000|2107522|35
H4604|013|000|2380236|35
H4604|013|000|2380256|35
H4604|013|000|2380260|35
H4604|014|000|106892|35
H4604|014|000|242120|35
H4604|014|000|285018|35
H4604|014|000|311026|35
H4604|014|000|311036|35
H4604|014|000|351859|35
H4604|014|000|616238|35
H4604|014|000|731281|35
H4604|014|000|752388|35
H4604|014|000|847189|35
H4604|014|000|847199|35
H4604|014|000|847213|35
H4604|014|000|847232|35
H4604|014|000|847241|35
H4604|014|000|847252|35
H4604|014|000|847254|35
H4604|014|000|865098|35
H4604|014|000|1604544|35
H4604|014|000|1652242|35
H4604|014|000|1652639|35
H4604|014|000|1652640|35
H4604|014|000|1652646|35
H4604|014|000|1670016|35
H4604|014|000|1670023|35
H4604|014|000|1731317|35
H4604|014|000|1859000|35
H4604|014|000|1926331|35
H4604|014|000|1926332|35
H4604|014|000|2002420|35
H4604|014|000|2107522|35
H4604|014|000|2380236|35
H4604|014|000|2380256|35
H4604|014|000|2380260|35
H4604|015|000|106892|35
H4604|015|000|242120|35
H4604|015|000|285018|35
H4604|015|000|311026|35
H4604|015|000|311036|35
H4604|015|000|351859|35
H4604|015|000|616238|35
H4604|015|000|731281|35
H4604|015|000|752388|35
H4604|015|000|847189|35
H4604|015|000|847199|35
H4604|015|000|847213|35
H4604|015|000|847232|35
H4604|015|000|847241|35
H4604|015|000|847252|35
H4604|015|000|847254|35
H4604|015|000|865098|35
H4604|015|000|1604544|35
H4604|015|000|1652242|35
H4604|015|000|1652639|35
H4604|015|000|1652640|35
H4604|015|000|1652646|35
H4604|015|000|1670016|35
H4604|015|000|1670023|35
H4604|015|000|1731317|35
H4604|015|000|1859000|35
H4604|015|000|1926331|35
H4604|015|000|1926332|35
H4604|015|000|2002420|35
H4604|015|000|2107522|35
H4604|015|000|2380236|35
H4604|015|000|2380256|35
H4604|015|000|2380260|35
H4604|016|000|106892|35
H4604|016|000|242120|35
H4604|016|000|285018|35
H4604|016|000|311026|35
H4604|016|000|311036|35
H4604|016|000|351859|35
H4604|016|000|616238|35
H4604|016|000|731281|35
H4604|016|000|752388|35
H4604|016|000|847189|35
H4604|016|000|847199|35
H4604|016|000|847213|35
H4604|016|000|847232|35
H4604|016|000|847241|35
H4604|016|000|847252|35
H4604|016|000|847254|35
H4604|016|000|865098|35
H4604|016|000|1604544|35
H4604|016|000|1652242|35
H4604|016|000|1652639|35
H4604|016|000|1652640|35
H4604|016|000|1652646|35
H4604|016|000|1670016|35
H4604|016|000|1670023|35
H4604|016|000|1731317|35
H4604|016|000|1859000|35
H4604|016|000|1926331|35
H4604|016|000|1926332|35
H4604|016|000|2002420|35
H4604|016|000|2107522|35
H4604|016|000|2380236|35
H4604|016|000|2380256|35
H4604|016|000|2380260|35
H4604|017|000|106892|25
H4604|017|000|242120|25
H4604|017|000|285018|25
H4604|017|000|311026|25
H4604|017|000|311036|25
H4604|017|000|351859|25
H4604|017|000|616238|25
H4604|017|000|731281|25
H4604|017|000|752388|25
H4604|017|000|847189|25
H4604|017|000|847199|25
H4604|017|000|847213|25
H4604|017|000|847232|25
H4604|017|000|847241|25
H4604|017|000|847252|25
H4604|017|000|847254|25
H4604|017|000|865098|25
H4604|017|000|1604544|25
H4604|017|000|1652242|25
H4604|017|000|1652639|25
H4604|017|000|1652640|25
H4604|017|000|1652646|25
H4604|017|000|1670016|25
H4604|017|000|1670023|25
H4604|017|000|1731317|25
H4604|017|000|1859000|25
H4604|017|000|1926331|25
H4604|017|000|1926332|25
H4604|017|000|2002420|25
H4604|017|000|2107522|25
H4604|017|000|2380236|25
H4604|017|000|2380256|25
H4604|017|000|2380260|25
H4604|018|000|106892|35
H4604|018|000|242120|35
H4604|018|000|285018|35
H4604|018|000|311026|35
H4604|018|000|311036|35
H4604|018|000|351859|35
H4604|018|000|616238|35
H4604|018|000|731281|35
H4604|018|000|752388|35
H4604|018|000|847189|35
H4604|018|000|847199|35
H4604|018|000|847213|35
H4604|018|000|847232|35
H4604|018|000|847241|35
H4604|018|000|847252|35
H4604|018|000|847254|35
H4604|018|000|865098|35
H4604|018|000|1604544|35
H4604|018|000|1652242|35
H4604|018|000|1652639|35
H4604|018|000|1652640|35
H4604|018|000|1652646|35
H4604|018|000|1670016|35
H4604|018|000|1670023|35
H4604|018|000|1731317|35
H4604|018|000|1859000|35
H4604|018|000|1926331|35
H4604|018|000|1926332|35
H4604|018|000|2002420|35
H4604|018|000|2107522|35
H4604|018|000|2380236|35
H4604|018|000|2380256|35
H4604|018|000|2380260|35
H4604|020|000|106892|35
H4604|020|000|242120|35
H4604|020|000|285018|35
H4604|020|000|311026|35
H4604|020|000|311036|35
H4604|020|000|351859|35
H4604|020|000|616238|35
H4604|020|000|731281|35
H4604|020|000|752388|35
H4604|020|000|847189|35
H4604|020|000|847199|35
H4604|020|000|847213|35
H4604|020|000|847232|35
H4604|020|000|847241|35
H4604|020|000|847252|35
H4604|020|000|847254|35
H4604|020|000|865098|35
H4604|020|000|1604544|35
H4604|020|000|1652242|35
H4604|020|000|1652639|35
H4604|020|000|1652640|35
H4604|020|000|1652646|35
H4604|020|000|1670016|35
H4604|020|000|1670023|35
H4604|020|000|1731317|35
H4604|020|000|1859000|35
H4604|020|000|1926331|35
H4604|020|000|1926332|35
H4604|020|000|2002420|35
H4604|020|000|2107522|35
H4604|020|000|2380236|35
H4604|020|000|2380256|35
H4604|020|000|2380260|35
H4604|022|000|106892|35
H4604|022|000|242120|35
H4604|022|000|285018|35
H4604|022|000|311026|35
H4604|022|000|311036|35
H4604|022|000|351859|35
H4604|022|000|616238|35
H4604|022|000|731281|35
H4604|022|000|752388|35
H4604|022|000|847189|35
H4604|022|000|847199|35
H4604|022|000|847213|35
H4604|022|000|847232|35
H4604|022|000|847241|35
H4604|022|000|847252|35
H4604|022|000|847254|35
H4604|022|000|865098|35
H4604|022|000|1604544|35
H4604|022|000|1652242|35
H4604|022|000|1652639|35
H4604|022|000|1652640|35
H4604|022|000|1652646|35
H4604|022|000|1670016|35
H4604|022|000|1670023|35
H4604|022|000|1731317|35
H4604|022|000|1859000|35
H4604|022|000|1926331|35
H4604|022|000|1926332|35
H4604|022|000|2002420|35
H4604|022|000|2107522|35
H4604|022|000|2380236|35
H4604|022|000|2380256|35
H4604|022|000|2380260|35
H4605|002|000|106892|35
H4605|002|000|285018|35
H4605|002|000|311026|35
H4605|002|000|311036|35
H4605|002|000|351859|35
H4605|002|000|616238|35
H4605|002|000|731281|35
H4605|002|000|752388|35
H4605|002|000|847189|35
H4605|002|000|847199|35
H4605|002|000|847213|35
H4605|002|000|847232|35
H4605|002|000|847241|35
H4605|002|000|847254|35
H4605|002|000|865098|35
H4605|002|000|1604544|35
H4605|002|000|1652242|35
H4605|002|000|1652640|35
H4605|002|000|1652646|35
H4605|002|000|1670016|35
H4605|002|000|1670023|35
H4605|002|000|1731317|35
H4605|002|000|1736863|35
H4605|002|000|1859000|35
H4605|002|000|1926332|35
H4605|002|000|2002420|35
H4605|002|000|2107522|35
H4605|002|000|2380236|35
H4605|002|000|2380256|35
H4605|002|000|2380260|35
H4605|002|000|2563971|35
H4605|002|000|2563976|35
H4605|004|000|106892|35
H4605|004|000|285018|35
H4605|004|000|311026|35
H4605|004|000|311036|35
H4605|004|000|351859|35
H4605|004|000|616238|35
H4605|004|000|731281|35
H4605|004|000|752388|35
H4605|004|000|847189|35
H4605|004|000|847199|35
H4605|004|000|847213|35
H4605|004|000|847232|35
H4605|004|000|847241|35
H4605|004|000|847254|35
H4605|004|000|865098|35
H4605|004|000|1604544|35
H4605|004|000|1652242|35
H4605|004|000|1652640|35
H4605|004|000|1652646|35
H4605|004|000|1670016|35
H4605|004|000|1670023|35
H4605|004|000|1731317|35
H4605|004|000|1736863|35
H4605|004|000|1859000|35
H4605|004|000|1926332|35
H4605|004|000|2002420|35
H4605|004|000|2107522|35
H4605|004|000|2380236|35
H4605|004|000|2380256|35
H4605|004|000|2380260|35
H4605|004|000|2563971|35
H4605|004|000|2563976|35
H4605|007|000|106892|35
H4605|007|000|285018|35
H4605|007|000|311026|35
H4605|007|000|311036|35
H4605|007|000|351859|35
H4605|007|000|616238|35
H4605|007|000|731281|35
H4605|007|000|752388|35
H4605|007|000|847189|35
H4605|007|000|847199|35
H4605|007|000|847213|35
H4605|007|000|847232|35
H4605|007|000|847241|35
H4605|007|000|847254|35
H4605|007|000|865098|35
H4605|007|000|1604544|35
H4605|007|000|1652242|35
H4605|007|000|1652640|35
H4605|007|000|1652646|35
H4605|007|000|1670016|35
H4605|007|000|1670023|35
H4605|007|000|1731317|35
H4605|007|000|1736863|35
H4605|007|000|1859000|35
H4605|007|000|1926332|35
H4605|007|000|2002420|35
H4605|007|000|2107522|35
H4605|007|000|2380236|35
H4605|007|000|2380256|35
H4605|007|000|2380260|35
H4605|007|000|2563971|35
H4605|007|000|2563976|35
H4605|008|000|106892|35
H4605|008|000|285018|35
H4605|008|000|311026|35
H4605|008|000|311036|35
H4605|008|000|351859|35
H4605|008|000|616238|35
H4605|008|000|731281|35
H4605|008|000|752388|35
H4605|008|000|847189|35
H4605|008|000|847199|35
H4605|008|000|847213|35
H4605|008|000|847232|35
H4605|008|000|847241|35
H4605|008|000|847254|35
H4605|008|000|865098|35
H4605|008|000|1604544|35
H4605|008|000|1652242|35
H4605|008|000|1652640|35
H4605|008|000|1652646|35
H4605|008|000|1670016|35
H4605|008|000|1670023|35
H4605|008|000|1731317|35
H4605|008|000|1736863|35
H4605|008|000|1859000|35
H4605|008|000|1926332|35
H4605|008|000|2002420|35
H4605|008|000|2107522|35
H4605|008|000|2380236|35
H4605|008|000|2380256|35
H4605|008|000|2380260|35
H4605|008|000|2563971|35
H4605|008|000|2563976|35
H4605|009|000|106892|35
H4605|009|000|285018|35
H4605|009|000|311026|35
H4605|009|000|311036|35
H4605|009|000|351859|35
H4605|009|000|616238|35
H4605|009|000|731281|35
H4605|009|000|752388|35
H4605|009|000|847189|35
H4605|009|000|847199|35
H4605|009|000|847213|35
H4605|009|000|847232|35
H4605|009|000|847241|35
H4605|009|000|847254|35
H4605|009|000|865098|35
H4605|009|000|1604544|35
H4605|009|000|1652242|35
H4605|009|000|1652640|35
H4605|009|000|1652646|35
H4605|009|000|1670016|35
H4605|009|000|1670023|35
H4605|009|000|1731317|35
H4605|009|000|1736863|35
H4605|009|000|1859000|35
H4605|009|000|1926332|35
H4605|009|000|2002420|35
H4605|009|000|2107522|35
H4605|009|000|2380236|35
H4605|009|000|2380256|35
H4605|009|000|2380260|35
H4605|009|000|2563971|35
H4605|009|000|2563976|35
H4620|001|000|213442|35
H4620|001|000|311027|35
H4620|001|000|311033|35
H4620|001|000|311040|12
H4620|001|000|351297|12
H4620|001|000|351859|35
H4620|001|000|847191|12
H4620|001|000|1604544|35
H4620|001|000|1653196|12
H4620|001|000|1653202|12
H4620|001|000|1731317|35
H4620|001|000|1986354|35
H4620|001|000|1986356|35
H4620|001|000|2002420|35
