CONTRACT_ID|PLAN_ID|FORMULARY_ID|RXCUI|CONTRACT_YEAR
H2697|001|00023222|966225|2023
H2697|001|00023222|966228|2023
H2697|001|00023222|966232|2023
H2697|001|00023222|966233|2023
H2697|001|00023222|966235|2023
H2697|001|00023222|966237|2023
H2697|001|00023222|966238|2023
H2697|001|00023222|966241|2023
H2697|001|00023222|966243|2023
H2697|001|00023222|966244|2023
H2697|001|00023222|966246|2023
H2697|001|00023222|966248|2023
H2697|001|00023222|966249|2023
H2697|001|00023222|966253|2023
H2697|001|00023222|966270|2023
H2697|001|00023222|966283|2023
H2697|001|00023222|966286|2023
H2697|001|00023222|966397|2023
H2697|001|00023222|966399|2023
H2697|001|00023222|966401|2023
H2697|001|00023222|966410|2023
H2697|001|00023222|966436|2023
H2697|001|00023222|977880|2023
H2697|001|00023222|977883|2023
H2697|001|00023222|979464|2023
H2697|001|00023222|979468|2023
H2697|001|00023222|979471|2023
H2697|001|00023222|979480|2023
H2697|001|00023222|979485|2023
H2697|001|00023222|979492|2023
H2697|001|00023222|999967|2023
H2697|001|00023222|999986|2023
H2697|001|00023222|999991|2023
H2697|001|00023222|999996|2023
H2697|002|00023222|1000001|2023
H2697|002|00023222|1299896|2023
H2697|002|00023222|1299897|2023
H2697|002|00023222|153822|2023
H2697|002|00023222|153823|2023
H2697|002|00023222|197361|2023
H2697|002|00023222|197732|2023
H2697|002|00023222|197770|2023
H2697|002|00023222|197815|2023
H2697|002|00023222|197816|2023
H2697|002|00023222|197884|2023
H2697|002|00023222|197885|2023
H2697|002|00023222|197886|2023
H2697|002|00023222|197887|2023
H2697|002|00023222|197903|2023
H2697|002|00023222|197904|2023
H2697|002|00023222|197905|2023
H2697|002|00023222|198051|2023
H2697|002|00023222|198188|2023
H2697|002|00023222|198189|2023
H2697|002|00023222|198211|2023
H2697|002|00023222|198222|2023
H2697|002|00023222|198223|2023
H2697|002|00023222|198316|2023
H2697|002|00023222|198369|2023
H2697|002|00023222|198370|2023
H2697|002|00023222|198371|2023
H2697|002|00023222|198372|2023
H2697|002|00023222|199119|2023
H2697|002|00023222|199245|2023
H2697|002|00023222|199246|2023
H2697|002|00023222|199247|2023
H2697|002|00023222|199351|2023
H2697|002|00023222|199352|2023
H2697|002|00023222|199353|2023
H2697|002|00023222|199903|2023
H2697|002|00023222|200031|2023
H2697|002|00023222|200032|2023
H2697|002|00023222|200033|2023
H2697|002|00023222|200094|2023
H2697|002|00023222|200095|2023
H2697|002|00023222|200096|2023
H2697|002|00023222|200256|2023
H2697|002|00023222|200257|2023
H2697|002|00023222|200258|2023
H2697|002|00023222|200284|2023
H2697|002|00023222|200285|2023
H2697|002|00023222|200329|2023
H2697|002|00023222|200345|2023
H2697|002|00023222|205304|2023
H2697|002|00023222|205305|2023
H2697|002|00023222|205326|2023
H2697|002|00023222|2104866|2023
H2697|002|00023222|251872|2023
H2697|002|00023222|259255|2023
H2697|002|00023222|261962|2023
H2697|002|00023222|282755|2023
H2697|002|00023222|283316|2023
H2697|002|00023222|283317|2023
H2697|002|00023222|284245|2023
H2697|002|00023222|308135|2023
H2697|002|00023222|308136|2023
H2697|002|00023222|308962|2023
H2697|002|00023222|308963|2023
H2697|002|00023222|308964|2023
H2697|002|00023222|309362|2023
H2697|002|00023222|310273|2023
H2697|002|00023222|310404|2023
H2697|002|00023222|310405|2023
H2697|002|00023222|310429|2023
H2697|002|00023222|310430|2023
H2697|002|00023222|310431|2023
H2697|002|00023222|310432|2023
H2697|002|00023222|310488|2023
H2697|002|00023222|310489|2023
H2697|002|00023222|310490|2023
H2697|002|00023222|310792|2023
H2697|002|00023222|310793|2023
H2697|002|00023222|310796|2023
H2697|002|00023222|310797|2023
H2697|002|00023222|310798|2023
H2697|002|00023222|310809|2023
H2697|002|00023222|310812|2023
H2697|002|00023222|310818|2023
H2697|002|00023222|311196|2023
H2697|002|00023222|311353|2023
H2697|002|00023222|311354|2023
H2697|002|00023222|311919|2023
H2697|002|00023222|312440|2023
H2697|002|00023222|312441|2023
H2697|002|00023222|312748|2023
H2697|002|00023222|312749|2023
H2697|002|00023222|312750|2023
H2697|002|00023222|312961|2023
H2697|002|00023222|312962|2023
H2697|002|00023222|313096|2023
H2697|002|00023222|313988|2023
H2697|002|00023222|314006|2023
H2697|002|00023222|314076|2023
H2697|002|00023222|314077|2023
H2697|002|00023222|314142|2023
H2697|002|00023222|314200|2023
H2697|002|00023222|314203|2023
H2697|002|00023222|314231|2023
H2697|002|00023222|315107|2023
H2697|002|00023222|317110|2023
H2697|002|00023222|317173|2023
H2697|002|00023222|317573|2023
H2697|002|00023222|349199|2023
H2697|002|00023222|349200|2023
H2697|002|00023222|349201|2023
H2697|002|00023222|349353|2023
H2697|002|00023222|349373|2023
H2697|002|00023222|349401|2023
H2697|002|00023222|349405|2023
H2697|002|00023222|349483|2023
H2697|002|00023222|353538|2023
H2697|002|00023222|360507|2023
H2697|002|00023222|403853|2023
H2697|002|00023222|403854|2023
H2697|002|00023222|403855|2023
H2697|002|00023222|429503|2023
H2697|002|00023222|476345|2023
H2697|002|00023222|476349|2023
H2697|002|00023222|476350|2023
H2697|002|00023222|476351|2023
H2697|002|00023222|477130|2023
H2697|002|00023222|577776|2023
H2697|002|00023222|578325|2023
H2697|002|00023222|578330|2023
H2697|002|00023222|596926|2023
H2697|002|00023222|596930|2023
H2697|002|00023222|596934|2023
H2697|002|00023222|617310|2023
H2697|002|00023222|617311|2023
H2697|002|00023222|617312|2023
H2697|002|00023222|636042|2023
H2697|002|00023222|636045|2023
H2697|002|00023222|639537|2023
H2697|002|00023222|686924|2023
H2697|002|00023222|722126|2023
H2697|002|00023222|722131|2023
H2697|002|00023222|722134|2023
H2697|002|00023222|722137|2023
H2697|002|00023222|730861|2023
H2697|002|00023222|730866|2023
H2697|002|00023222|730869|2023
H2697|002|00023222|730872|2023
H2697|002|00023222|802749|2023
H2697|002|00023222|845488|2023
H2697|002|00023222|854901|2023
H2697|002|00023222|854905|2023
H2697|002|00023222|854908|2023
H2697|002|00023222|854916|2023
H2697|002|00023222|854919|2023
H2697|002|00023222|854925|2023
H2697|002|00023222|854984|2023
H2697|002|00023222|854988|2023
H2697|002|00023222|857166|2023
H2697|002|00023222|857169|2023
H2697|002|00023222|857174|2023
H2697|002|00023222|857183|2023
H2697|002|00023222|857187|2023
H2697|002|00023222|858804|2023
H2697|002|00023222|858810|2023
H2697|002|00023222|858813|2023
H2697|002|00023222|858817|2023
H2697|002|00023222|858824|2023
H2697|002|00023222|858828|2023
H2697|002|00023222|859419|2023
H2697|002|00023222|859424|2023
H2697|002|00023222|859747|2023
H2697|002|00023222|859751|2023
H2697|002|00023222|860975|2023
H2697|002|00023222|860981|2023
H2697|002|00023222|861004|2023
H2697|002|00023222|861007|2023
H2697|002|00023222|861010|2023
H2697|002|00023222|861731|2023
H2697|002|00023222|861736|2023
H2697|002|00023222|861740|2023
H2697|002|00023222|863669|2023
H2697|002|00023222|866412|2023
H2697|002|00023222|866419|2023
H2697|002|00023222|866427|2023
H2697|002|00023222|866436|2023
H2697|002|00023222|866511|2023
H2697|002|00023222|866514|2023
H2697|002|00023222|866924|2023
H2697|002|00023222|876514|2023
H2697|002|00023222|876519|2023
H2697|002|00023222|876524|2023
H2697|002|00023222|876529|2023
H2697|002|00023222|892246|2023
H2697|002|00023222|892251|2023
H2697|002|00023222|892255|2023
H2697|002|00023222|898342|2023
H2697|002|00023222|898346|2023
H2697|002|00023222|898350|2023
H2697|002|00023222|898353|2023
H2697|002|00023222|898356|2023
H2697|002|00023222|898359|2023
H2697|002|00023222|898362|2023
H2697|002|00023222|898367|2023
H2697|002|00023222|898372|2023
H2697|002|00023222|898378|2023
H2697|002|00023222|898687|2023
H2697|002|00023222|898690|2023
H2697|002|00023222|898719|2023
H2697|002|00023222|898723|2023
H2697|002|00023222|904396|2023
H2697|002|00023222|904419|2023
H2697|002|00023222|904431|2023
H2697|002|00023222|904458|2023
H2697|002|00023222|904467|2023
H2697|002|00023222|904475|2023
H2697|002|00023222|904481|2023
H2697|002|00023222|966153|2023
H2697|002|00023222|966154|2023
H2697|002|00023222|966157|2023
H2697|002|00023222|966160|2023
H2697|002|00023222|966161|2023
H2697|002|00023222|966164|2023
H2697|002|00023222|966166|2023
H2697|002|00023222|966167|2023
H2697|002|00023222|966170|2023
H2697|002|00023222|966173|2023
H2697|002|00023222|966175|2023
H2697|002|00023222|966177|2023
H2697|002|00023222|966178|2023
H2697|002|00023222|966182|2023
H2697|002|00023222|966184|2023
H2697|002|00023222|966187|2023
H2697|002|00023222|966188|2023
H2697|002|00023222|966190|2023
H2697|002|00023222|966194|2023
H2697|002|00023222|966196|2023
H2697|002|00023222|966197|2023
H2697|002|00023222|966200|2023
H2697|002|00023222|966202|2023
H2697|002|00023222|966204|2023
H2697|002|00023222|966207|2023
H2697|002|00023222|966208|2023
H2697|002|00023222|966211|2023
H2697|002|00023222|966214|2023
H2697|002|00023222|966220|2023
H2697|002|00023222|966221|2023
H2697|002|00023222|966222|2023
H2697|002|00023222|966224|2023
H2697|002|00023222|966225|2023
H2697|002|00023222|966228|2023
H2697|002|00023222|966232|2023
H2697|002|00023222|966233|2023
H2697|002|00023222|966235|2023
H2697|002|00023222|966237|2023
H2697|002|00023222|966238|2023
H2697|002|00023222|966241|2023
H2697|002|00023222|966243|2023
H2697|002|00023222|966244|2023
H2697|002|00023222|966246|2023
H2697|002|00023222|966248|2023
H2697|002|00023222|966249|2023
H2697|002|00023222|966253|2023
H2697|002|00023222|966270|2023
H2697|002|00023222|966283|2023
H2697|002|00023222|966286|2023
H2697|002|00023222|966397|2023
H2697|002|00023222|966399|2023
H2697|002|00023222|966401|2023
H2697|002|00023222|966410|2023
H2697|002|00023222|966436|2023
H2697|002|00023222|977880|2023
H2697|002|00023222|977883|2023
H2697|002|00023222|979464|2023
H2697|002|00023222|979468|2023
H2697|002|00023222|979471|2023
H2697|002|00023222|979480|2023
H2697|002|00023222|979485|2023
H2697|002|00023222|979492|2023
H2697|002|00023222|999967|2023
H2697|002|00023222|999986|2023
H2697|002|00023222|999991|2023
H2697|002|00023222|999996|2023
H2697|003|00023481|1299896|2023
H2697|003|00023481|1299897|2023
H2697|003|00023481|153822|2023
H2697|003|00023481|153823|2023
H2697|003|00023481|197884|2023
H2697|003|00023481|197885|2023
H2697|003|00023481|197886|2023
H2697|003|00023481|197887|2023
H2697|003|00023481|197903|2023
H2697|003|00023481|197904|2023
H2697|003|00023481|197905|2023
H2697|003|00023481|198188|2023
H2697|003|00023481|198189|2023
H2697|003|00023481|198211|2023
H2697|003|00023481|199245|2023
H2697|003|00023481|199246|2023
H2697|003|00023481|199247|2023
H2697|003|00023481|199351|2023
H2697|003|00023481|199352|2023
H2697|003|00023481|199353|2023
H2697|003|00023481|200094|2023
H2697|003|00023481|200095|2023
H2697|003|00023481|200096|2023
H2697|003|00023481|200256|2023
H2697|003|00023481|200257|2023
H2697|003|00023481|200258|2023
H2697|003|00023481|200284|2023
H2697|003|00023481|200285|2023
H2697|003|00023481|200345|2023
H2697|003|00023481|205304|2023
H2697|003|00023481|205305|2023
H2697|003|00023481|205326|2023
H2697|003|00023481|259255|2023
H2697|003|00023481|261962|2023
H2697|003|00023481|282755|2023
H2697|003|00023481|283316|2023
H2697|003|00023481|283317|2023
H2697|003|00023481|308962|2023
H2697|003|00023481|308963|2023
H2697|003|00023481|308964|2023
H2697|003|00023481|310404|2023
H2697|003|00023481|310405|2023
H2697|003|00023481|310488|2023
H2697|003|00023481|310489|2023
H2697|003|00023481|310490|2023
H2697|003|00023481|310792|2023
H2697|003|00023481|310793|2023
H2697|003|00023481|310796|2023
H2697|003|00023481|310797|2023
H2697|003|00023481|310809|2023
H2697|003|00023481|311353|2023
H2697|003|00023481|311354|2023
H2697|003|00023481|311919|2023
H2697|003|00023481|312440|2023
H2697|003|00023481|312441|2023
H2697|003|00023481|312748|2023
H2697|003|00023481|312749|2023
H2697|003|00023481|312750|2023
H2697|003|00023481|312961|2023
H2697|003|00023481|312962|2023
H2697|003|00023481|314006|2023
H2697|003|00023481|314076|2023
H2697|003|00023481|314077|2023
H2697|003|00023481|314142|2023
H2697|003|00023481|314203|2023
H2697|003|00023481|314231|2023
H2697|003|00023481|315107|2023
H2697|003|00023481|317173|2023
H2697|003|00023481|317573|2023
H2697|003|00023481|349199|2023
H2697|003|00023481|349200|2023
H2697|003|00023481|349201|2023
H2697|003|00023481|349353|2023
H2697|003|00023481|349373|2023
H2697|003|00023481|349401|2023
H2697|003|00023481|349405|2023
H2697|003|00023481|349483|2023
H2697|003|00023481|360507|2023
H2697|003|00023481|403853|2023
H2697|003|00023481|403854|2023
H2697|003|00023481|403855|2023
H2697|003|00023481|476345|2023
H2697|003|00023481|476349|2023
H2697|003|00023481|476350|2023
H2697|003|00023481|476351|2023
H2697|003|00023481|477130|2023
H2697|003|00023481|577776|2023
H2697|003|00023481|578325|2023
H2697|003|00023481|578330|2023
H2697|003|00023481|617310|2023
H2697|003|00023481|617311|2023
H2697|003|00023481|617312|2023
H2697|003|00023481|636042|2023
H2697|003|00023481|636045|2023
H2697|003|00023481|639537|2023
H2697|003|00023481|722126|2023
H2697|003|00023481|722131|2023
H2697|003|00023481|722134|2023
H2697|003|00023481|722137|2023
H2697|003|00023481|730861|2023
H2697|003|00023481|730866|2023
H2697|003|00023481|730869|2023
H2697|003|00023481|730872|2023
H2697|003|00023481|802749|2023
H2697|003|00023481|845488|2023
H2697|003|00023481|854925|2023
H2697|003|00023481|854984|2023
H2697|003|00023481|854988|2023
H2697|003|00023481|857166|2023
H2697|003|00023481|857169|2023
H2697|003|00023481|857174|2023
H2697|003|00023481|857183|2023
H2697|003|00023481|857187|2023
H2697|003|00023481|858804|2023
H2697|003|00023481|858810|2023
H2697|003|00023481|858813|2023
H2697|003|00023481|858817|2023
H2697|003|00023481|858824|2023
H2697|003|00023481|858828|2023
H2697|003|00023481|859419|2023
H2697|003|00023481|859424|2023
H2697|003|00023481|859747|2023
H2697|003|00023481|859751|2023
H2697|003|00023481|860975|2023
H2697|003|00023481|860981|2023
H2697|003|00023481|861004|2023
H2697|003|00023481|861007|2023
H2697|003|00023481|861010|2023
H2697|003|00023481|861731|2023
H2697|003|00023481|861736|2023
H2697|003|00023481|861740|2023
H2697|003|00023481|876514|2023
H2697|003|00023481|876519|2023
H2697|003|00023481|876524|2023
H2697|003|00023481|876529|2023
H2697|003|00023481|898342|2023
H2697|003|00023481|898346|2023
H2697|003|00023481|898350|2023
H2697|003|00023481|898353|2023
H2697|003|00023481|898356|2023
H2697|003|00023481|898359|2023
H2697|003|00023481|898362|2023
H2697|003|00023481|898367|2023
H2697|003|00023481|898372|2023
H2697|003|00023481|898378|2023
H2697|003|00023481|898687|2023
H2697|003|00023481|898690|2023
H2697|003|00023481|898719|2023
H2697|003|00023481|898723|2023
H2697|003|00023481|904458|2023
H2697|003|00023481|904467|2023
H2697|003|00023481|904475|2023
H2697|003|00023481|904481|2023
H2697|003|00023481|979464|2023
H2697|003|00023481|979468|2023
H2697|003|00023481|979471|2023
H2697|003|00023481|979480|2023
H2697|003|00023481|979485|2023
H2697|003|00023481|979492|2023
H2697|004|00023222|1000001|2023
H2697|004|00023222|1299896|2023
H2697|004|00023222|1299897|2023
H2697|004|00023222|153822|2023
H2697|004|00023222|153823|2023
H2697|004|00023222|197361|2023
H2697|004|00023222|197732|2023
H2697|004|00023222|197770|2023
H2697|004|00023222|197815|2023
H2697|004|00023222|197816|2023
H2697|004|00023222|197884|2023
H2697|004|00023222|197885|2023
H2697|004|00023222|197886|2023
H2697|004|00023222|197887|2023
H2697|004|00023222|197903|2023
H2697|004|00023222|197904|2023
H2697|004|00023222|197905|2023
H2697|004|00023222|198051|2023
H2697|004|00023222|198188|2023
H2697|004|00023222|198189|2023
H2697|004|00023222|198211|2023
H2697|004|00023222|198222|2023
H2697|004|00023222|198223|2023
H2697|004|00023222|198316|2023
H2697|004|00023222|198369|2023
H2697|004|00023222|198370|2023
H2697|004|00023222|198371|2023
H2697|004|00023222|198372|2023
H2697|004|00023222|199119|2023
H2697|004|00023222|199245|2023
H2697|004|00023222|199246|2023
H2697|004|00023222|199247|2023
H2697|004|00023222|199351|2023
H2697|004|00023222|199352|2023
H2697|004|00023222|199353|2023
H2697|004|00023222|199903|2023
H2697|004|00023222|200031|2023
H2697|004|00023222|200032|2023
H2697|004|00023222|200033|2023
H2697|004|00023222|200094|2023
H2697|004|00023222|200095|2023
H2697|004|00023222|200096|2023
H2697|004|00023222|200256|2023
H2697|004|00023222|200257|2023
H2697|004|00023222|200258|2023
H2697|004|00023222|200284|2023
H2697|004|00023222|200285|2023
H2697|004|00023222|200329|2023
H2697|004|00023222|200345|2023
H2697|004|00023222|205304|2023
H2697|004|00023222|205305|2023
H2697|004|00023222|205326|2023
H2697|004|00023222|2104866|2023
H2697|004|00023222|251872|2023
H2697|004|00023222|259255|2023
H2697|004|00023222|261962|2023
H2697|004|00023222|282755|2023
H2697|004|00023222|283316|2023
H2697|004|00023222|283317|2023
H2697|004|00023222|284245|2023
H2697|004|00023222|308135|2023
H2697|004|00023222|308136|2023
H2697|004|00023222|308962|2023
H2697|004|00023222|308963|2023
H2697|004|00023222|308964|2023
H2697|004|00023222|309362|2023
H2697|004|00023222|310273|2023
H2697|004|00023222|310404|2023
H2697|004|00023222|310405|2023
H2697|004|00023222|310429|2023
H2697|004|00023222|310430|2023
H2697|004|00023222|310431|2023
H2697|004|00023222|310432|2023
H2697|004|00023222|310488|2023
H2697|004|00023222|310489|2023
H2697|004|00023222|310490|2023
H2697|004|00023222|310792|2023
H2697|004|00023222|310793|2023
H2697|004|00023222|310796|2023
H2697|004|00023222|310797|2023
H2697|004|00023222|310798|2023
H2697|004|00023222|310809|2023
H2697|004|00023222|310812|2023
H2697|004|00023222|310818|2023
H2697|004|00023222|311196|2023
H2697|004|00023222|311353|2023
H2697|004|00023222|311354|2023
H2697|004|00023222|311919|2023
H2697|004|00023222|312440|2023
H2697|004|00023222|312441|2023
H2697|004|00023222|312748|2023
H2697|004|00023222|312749|2023
H2697|004|00023222|312750|2023
H2697|004|00023222|312961|2023
H2697|004|00023222|312962|2023
H2697|004|00023222|313096|2023
H2697|004|00023222|313988|2023
H2697|004|00023222|314006|2023
H2697|004|00023222|314076|2023
H2697|004|00023222|314077|2023
H2697|004|00023222|314142|2023
H2697|004|00023222|314200|2023
H2697|004|00023222|314203|2023
H2697|004|00023222|314231|2023
H2697|004|00023222|315107|2023
H2697|004|00023222|317110|2023
H2697|004|00023222|317173|2023
H2697|004|00023222|317573|2023
H2697|004|00023222|349199|2023
H2697|004|00023222|349200|2023
H2697|004|00023222|349201|2023
H2697|004|00023222|349353|2023
H2697|004|00023222|349373|2023
H2697|004|00023222|349401|2023
H2697|004|00023222|349405|2023
H2697|004|00023222|349483|2023
H2697|004|00023222|353538|2023
H2697|004|00023222|360507|2023
H2697|004|00023222|403853|2023
H2697|004|00023222|403854|2023
H2697|004|00023222|403855|2023
H2697|004|00023222|429503|2023
H2697|004|00023222|476345|2023
H2697|004|00023222|476349|2023
H2697|004|00023222|476350|2023
H2697|004|00023222|476351|2023
H2697|004|00023222|477130|2023
H2697|004|00023222|577776|2023
H2697|004|00023222|578325|2023
H2697|004|00023222|578330|2023
H2697|004|00023222|596926|2023
H2697|004|00023222|596930|2023
H2697|004|00023222|596934|2023
H2697|004|00023222|617310|2023
H2697|004|00023222|617311|2023
H2697|004|00023222|617312|2023
H2697|004|00023222|636042|2023
H2697|004|00023222|636045|2023
H2697|004|00023222|639537|2023
H2697|004|00023222|686924|2023
H2697|004|00023222|722126|2023
H2697|004|00023222|722131|2023
H2697|004|00023222|722134|2023
H2697|004|00023222|722137|2023
H2697|004|00023222|730861|2023
H2697|004|00023222|730866|2023
H2697|004|00023222|730869|2023
H2697|004|00023222|730872|2023
H2697|004|00023222|802749|2023
H2697|004|00023222|845488|2023
H2697|004|00023222|854901|2023
H2697|004|00023222|854905|2023
H2697|004|00023222|854908|2023
H2697|004|00023222|854916|2023
H2697|004|00023222|854919|2023
H2697|004|00023222|854925|2023
H2697|004|00023222|854984|2023
H2697|004|00023222|854988|2023
H2697|004|00023222|857166|2023
H2697|004|00023222|857169|2023
H2697|004|00023222|857174|2023
H2697|004|00023222|857183|2023
H2697|004|00023222|857187|2023
H2697|004|00023222|858804|2023
H2697|004|00023222|858810|2023
H2697|004|00023222|858813|2023
H2697|004|00023222|858817|2023
H2697|004|00023222|858824|2023
H2697|004|00023222|858828|2023
H2697|004|00023222|859419|2023
H2697|004|00023222|859424|2023
H2697|004|00023222|859747|2023
H2697|004|00023222|859751|2023
H2697|004|00023222|860975|2023
H2697|004|00023222|860981|2023
H2697|004|00023222|861004|2023
H2697|004|00023222|861007|2023
H2697|004|00023222|861010|2023
H2697|004|00023222|861731|2023
H2697|004|00023222|861736|2023
H2697|004|00023222|861740|2023
H2697|004|00023222|863669|2023
H2697|004|00023222|866412|2023
H2697|004|00023222|866419|2023
H2697|004|00023222|866427|2023
H2697|004|00023222|866436|2023
H2697|004|00023222|866511|2023
H2697|004|00023222|866514|2023
H2697|004|00023222|866924|2023
H2697|004|00023222|876514|2023
H2697|004|00023222|876519|2023
H2697|004|00023222|876524|2023
H2697|004|00023222|876529|2023
H2697|004|00023222|892246|2023
H2697|004|00023222|892251|2023
H2697|004|00023222|892255|2023
H2697|004|00023222|898342|2023
H2697|004|00023222|898346|2023
H2697|004|00023222|898350|2023
H2697|004|00023222|898353|2023
H2697|004|00023222|898356|2023
H2697|004|00023222|898359|2023
H2697|004|00023222|898362|2023
H2697|004|00023222|898367|2023
H2697|004|00023222|898372|2023
H2697|004|00023222|898378|2023
H2697|004|00023222|898687|2023
H2697|004|00023222|898690|2023
H2697|004|00023222|898719|2023
H2697|004|00023222|898723|2023
H2697|004|00023222|904396|2023
H2697|004|00023222|904419|2023
H2697|004|00023222|904431|2023
H2697|004|00023222|904458|2023
H2697|004|00023222|904467|2023
H2697|004|00023222|904475|2023
H2697|004|00023222|904481|2023
H2697|004|00023222|966153|2023
H2697|004|00023222|966154|2023
H2697|004|00023222|966157|2023
H2697|004|00023222|966160|2023
H2697|004|00023222|966161|2023
H2697|004|00023222|966164|2023
H2697|004|00023222|966166|2023
H2697|004|00023222|966167|2023
H2697|004|00023222|966170|2023
H2697|004|00023222|966173|2023
H2697|004|00023222|966175|2023
H2697|004|00023222|966177|2023
H2697|004|00023222|966178|2023
H2697|004|00023222|966182|2023
H2697|004|00023222|966184|2023
H2697|004|00023222|966187|2023
H2697|004|00023222|966188|2023
H2697|004|00023222|966190|2023
H2697|004|00023222|966194|2023
H2697|004|00023222|966196|2023
H2697|004|00023222|966197|2023
H2697|004|00023222|966200|2023
H2697|004|00023222|966202|2023
H2697|004|00023222|966204|2023
H2697|004|00023222|966207|2023
H2697|004|00023222|966208|2023
H2697|004|00023222|966211|2023
H2697|004|00023222|966214|2023
H2697|004|00023222|966220|2023
H2697|004|00023222|966221|2023
H2697|004|00023222|966222|2023
H2697|004|00023222|966224|2023
H2697|004|00023222|966225|2023
H2697|004|00023222|966228|2023
H2697|004|00023222|966232|2023
H2697|004|00023222|966233|2023
H2697|004|00023222|966235|2023
H2697|004|00023222|966237|2023
H2697|004|00023222|966238|2023
H2697|004|00023222|966241|2023
H2697|004|00023222|966243|2023
H2697|004|00023222|966244|2023
H2697|004|00023222|966246|2023
H2697|004|00023222|966248|2023
H2697|004|00023222|966249|2023
H2697|004|00023222|966253|2023
H2697|004|00023222|966270|2023
H2697|004|00023222|966283|2023
H2697|004|00023222|966286|2023
H2697|004|00023222|966397|2023
H2697|004|00023222|966399|2023
H2697|004|00023222|966401|2023
H2697|004|00023222|966410|2023
H2697|004|00023222|966436|2023
H2697|004|00023222|977880|2023
H2697|004|00023222|977883|2023
H2697|004|00023222|979464|2023
H2697|004|00023222|979468|2023
H2697|004|00023222|979471|2023
H2697|004|00023222|979480|2023
H2697|004|00023222|979485|2023
H2697|004|00023222|979492|2023
H2697|004|00023222|999967|2023
H2697|004|00023222|999986|2023
H2697|004|00023222|999991|2023
H2697|004|00023222|999996|2023
H2697|005|00023222|1000001|2023
H2697|005|00023222|1299896|2023
H2697|005|00023222|1299897|2023
H2697|005|00023222|153822|2023
H2697|005|00023222|153823|2023
H2697|005|00023222|197361|2023
H2697|005|00023222|197732|2023
H2697|005|00023222|197770|2023
H2697|005|00023222|197815|2023
H2697|005|00023222|197816|2023
H2697|005|00023222|197884|2023
H2697|005|00023222|197885|2023
H2697|005|00023222|197886|2023
H2697|005|00023222|197887|2023
H2697|005|00023222|197903|2023
H2697|005|00023222|197904|2023
H2697|005|00023222|197905|2023
H2697|005|00023222|198051|2023
H2697|005|00023222|198188|2023
H2697|005|00023222|198189|2023
H2697|005|00023222|198211|2023
H2697|005|00023222|198222|2023
H2697|005|00023222|198223|2023
H2697|005|00023222|198316|2023
H2697|005|00023222|198369|2023
H2697|005|00023222|198370|2023
H2697|005|00023222|198371|2023
H2697|005|00023222|198372|2023
H2697|005|00023222|199119|2023
H2697|005|00023222|199245|2023
H2697|005|00023222|199246|2023
H2697|005|00023222|199247|2023
H2697|005|00023222|199351|2023
H2697|005|00023222|199352|2023
H2697|005|00023222|199353|2023
H2697|005|00023222|199903|2023
H2697|005|00023222|200031|2023
H2697|005|00023222|200032|2023
H2697|005|00023222|200033|2023
H2697|005|00023222|200094|2023
H2697|005|00023222|200095|2023
H2697|005|00023222|200096|2023
H2697|005|00023222|200256|2023
H2697|005|00023222|200257|2023
H2697|005|00023222|200258|2023
H2697|005|00023222|200284|2023
H2697|005|00023222|200285|2023
H2697|005|00023222|200329|2023
H2697|005|00023222|200345|2023
H2697|005|00023222|205304|2023
H2697|005|00023222|205305|2023
H2697|005|00023222|205326|2023
H2697|005|00023222|2104866|2023
H2697|005|00023222|251872|2023
H2697|005|00023222|259255|2023
H2697|005|00023222|261962|2023
H2697|005|00023222|282755|2023
H2697|005|00023222|283316|2023
H2697|005|00023222|283317|2023
H2697|005|00023222|284245|2023
H2697|005|00023222|308135|2023
H2697|005|00023222|308136|2023
H2697|005|00023222|308962|2023
H2697|005|00023222|308963|2023
H2697|005|00023222|308964|2023
H2697|005|00023222|309362|2023
H2697|005|00023222|310273|2023
H2697|005|00023222|310404|2023
H2697|005|00023222|310405|2023
H2697|005|00023222|310429|2023
H2697|005|00023222|310430|2023
H2697|005|00023222|310431|2023
H2697|005|00023222|310432|2023
H2697|005|00023222|310488|2023
H2697|005|00023222|310489|2023
H2697|005|00023222|310490|2023
H2697|005|00023222|310792|2023
H2697|005|00023222|310793|2023
H2697|005|00023222|310796|2023
H2697|005|00023222|310797|2023
H2697|005|00023222|310798|2023
H2697|005|00023222|310809|2023
H2697|005|00023222|310812|2023
H2697|005|00023222|310818|2023
H2697|005|00023222|311196|2023
H2697|005|00023222|311353|2023
H2697|005|00023222|311354|2023
H2697|005|00023222|311919|2023
H2697|005|00023222|312440|2023
H2697|005|00023222|312441|2023
H2697|005|00023222|312748|2023
H2697|005|00023222|312749|2023
H2697|005|00023222|312750|2023
H2697|005|00023222|312961|2023
H2697|005|00023222|312962|2023
H2697|005|00023222|313096|2023
H2697|005|00023222|313988|2023
H2697|005|00023222|314006|2023
H2697|005|00023222|314076|2023
H2697|005|00023222|314077|2023
H2697|005|00023222|314142|2023
H2697|005|00023222|314200|2023
H2697|005|00023222|314203|2023
H2697|005|00023222|314231|2023
H2697|005|00023222|315107|2023
H2697|005|00023222|317110|2023
H2697|005|00023222|317173|2023
H2697|005|00023222|317573|2023
H2697|005|00023222|349199|2023
H2697|005|00023222|349200|2023
H2697|005|00023222|349201|2023
H2697|005|00023222|349353|2023
